4226,Memento (2000),Mystery|Thriller
4228,Heartbreakers (2001),Comedy|Crime|Romance
4229,Say It Isn't So (2001),Comedy|Romance
151687,Risen (2016),Children|Drama
4231,Someone Like You (2001),Comedy|Romance
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,Tomcats (2001),Comedy
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
118924,Top Five (2014),Comedy
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,Blow (2001),Crime|Drama
4240,Just Visiting (2001),Comedy|Fantasy
4241,Pokémon 3: The Movie (2001),Animation|Children
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4243,Brigham City (2001),Crime|Drama|Mystery
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
184471,Tomb Raider (2018),Action|Adventure|Fantasy
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4248,Josie and the Pussycats (2001),Comedy
168090,Kizumonogatari II: Passionate Blood (2016),Animation|Fantasy|Mystery
69784,Brüno (Bruno) (2009),Comedy
4251,Chopper (2000),Drama|Thriller
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4255,Freddy Got Fingered (2001),Comedy
4262,Scarface (1983),Action|Crime|Drama
4263,Days of Wine and Roses (1962),Drama
4265,Driven (2001),Action|Thriller
4267,One Night at McCool's (2001),Comedy
4268,Town & Country (2001),Comedy
86190,Hanna (2011),Action|Adventure|Mystery|Thriller
4273,Under the Sand (2000),Drama
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4276,Lost in America (1985),Comedy
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
151739,Dirty Grandpa (2016),Comedy
4282,Fellini Satyricon (1969),Drama|Fantasy
53435,Hostel: Part II (2007),Crime|Horror|Thriller
4284,Frankie and Johnny (1966),Comedy
4285,Frankie and Johnny (1991),Comedy|Romance
102590,Darkon (2006),Documentary|Fantasy
4290,For the Boys (1991),Comedy|Drama|Musical
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
151745,Reptilicus (1961),Horror|Sci-Fi
4292,Norma Rae (1979),Drama
4293,Summer Rental (1985),Comedy
53447,Paranoid Park (2007),Crime|Drama
4296,Love Story (1970),Drama|Romance
118985,Big Eyes (2014),Drama
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
102602,Mimino (1977),Comedy
4300,Bread and Roses (2000),Drama
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi
151759,Requiem for the American Dream (2015),Documentary
4304,Startup.com (2001),Documentary
4305,Angel Eyes (2001),Romance|Thriller
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
168144,Joe Rogan: Live (2006),Comedy
4308,Moulin Rouge (2001),Drama|Musical|Romance
53460,Surf's Up (2007),Animation|Children|Comedy
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
4310,Pearl Harbor (2001),Action|Drama|Romance|War
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
69849,Roots (1977),Drama|War
53466,Nancy Drew (2007),Adventure|Crime|Thriller
151769,Three from Prostokvashino (1978),Animation
4316,Ice Castles (1978),Drama
53468,Fido (2006),Comedy|Horror|Thriller
86237,Connections (1978),Documentary
4317,Love Potion #9 (1992),Comedy|Romance
4321,City Slickers (1991),Comedy|Western
4322,Eight Men Out (1988),Drama
151777,The Finest Hours (2016),Drama|Thriller
69860,Eichmann (2007),Drama|War
4326,Mississippi Burning (1988),Crime|Drama|Thriller
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller
4329,Rio Bravo (1959),Western
168174,Jim Gaffigan: Cinco (2017),Comedy
4333,Throw Momma from the Train (1987),Comedy|Crime
4334,Yi Yi (2000),Drama
4338,Twelve O'Clock High (1949),Drama|War
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
4342,Big Eden (2000),Drama|Romance
4343,Evolution (2001),Comedy|Sci-Fi
4344,Swordfish (2001),Action|Crime|Drama
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
4349,Catch-22 (1970),Comedy|War
4350,Forgotten Silver (1996),Comedy|Documentary
4351,Point Break (1991),Action|Crime|Thriller
4353,Uncommon Valor (1983),Action|War
4354,Unlawful Entry (1992),Crime|Thriller
4355,Youngblood (1986),Action|Drama
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
86279,Into Eternity (2010),Documentary
4361,Tootsie (1982),Comedy|Romance
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
135436,The Secret Life of Pets (2016),Animation|Comedy
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror
4368,Dr. Dolittle 2 (2001),Comedy
69904,Open Water 2: Adrift (2006),Drama|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4371,Baby Boy (2001),Crime|Drama
86290,American: The Bill Hicks Story (2009),Comedy|Documentary
4372,Crazy/Beautiful (2001),Drama|Romance
86293,Arthur (2011),Comedy
4373,Pootie Tang (2001),Comedy
4374,Let It Snow (1999),Comedy|Romance
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
168218,Kizumonogatari III: Cold Blood (2017),Animation|Fantasy|Mystery
4378,Sexy Beast (2000),Crime|Drama
86298,Rio (2011),Adventure|Animation|Children|Comedy
102684,Only God Forgives (2013),Drama|Thriller
4384,Lumumba (2000),Drama
4386,Cats & Dogs (2001),Children|Comedy
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi
4387,Kiss of the Dragon (2001),Action
4388,Scary Movie 2 (2001),Comedy
4389,Lost and Delirious (2001),Drama
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4392,Alice (1990),Comedy|Drama|Fantasy|Romance
4393,Another Woman (1988),Drama
4394,Beach Blanket Bingo (1965),Comedy|Musical
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
4397,Cannonball Run II (1984),Action|Comedy
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
86320,Melancholia (2011),Drama|Sci-Fi
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy
4404,Faust (1926),Drama|Fantasy|Horror
4407,Salvador (1986),Drama|Thriller|War
4408,September (1987),Drama
168250,Get Out (2017),Horror
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4410,Something Wild (1986),Comedy|Crime|Drama
168248,John Wick: Chapter Two (2017),Action|Crime|Thriller
168254,Kong: Skull Island (2017),Action|Adventure|Fantasy
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
168252,Logan (2017),Action|Sci-Fi
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary
102720,Epic (2013),Adventure|Animation|Fantasy
4419,All That Heaven Allows (1955),Drama|Romance
184641,Fullmetal Alchemist 2018 (2017),Action|Adventure|Fantasy
4422,Cries and Whispers (Viskningar och rop) (1972),Drama
86345,Louis C.K.: Hilarious (2010),Comedy
168266,T2: Trainspotting (2017),Crime|Drama
4426,Kiss Me Deadly (1955),Film-Noir
86347,Louis C.K.: Chewed Up (2008),Comedy
4429,Moby Dick (1956),Drama
102735,Captain America (1979),Action|Drama
4432,Sweet Smell of Success (1957),Drama|Film-Noir
4433,Written on the Wind (1956),Drama
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi
4436,Obsession (1976),Mystery|Thriller
4437,Suspiria (1977),Horror
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary
4441,Game of Death (1978),Action
4443,Outland (1981),Action|Sci-Fi|Thriller
37211,Go West (1940),Comedy|Musical|Western
102749,Captain America II: Death Too Soon (1979),Action|Crime
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4447,Legally Blonde (2001),Comedy|Romance
4449,Adanggaman (2000),Drama
4450,Bully (2001),Crime|Drama|Thriller
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4452,Made (2001),Comedy
119141,The Interview (2014),Action|Comedy
4453,Michael Jordan to the Max (2000),Documentary|IMAX
69988,Humpday (2009),Comedy
4454,More (1998),Animation|Drama|Sci-Fi|IMAX
86377,Louis C.K.: Shameless (2007),Comedy
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
102760,Down Terrace (2009),Comedy|Crime|Drama
4458,Africa: The Serengeti (1994),Documentary|IMAX
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX
135534,Krampus (2015),Comedy|Fantasy|Horror
4462,18 Again! (1988),Comedy|Fantasy
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy
4463,1969 (1988),Drama|War
119153,Bill Burr: You People Are All the Same (2012),Comedy
4466,Above the Law (1988),Action|Crime|Drama
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
135536,Suicide Squad (2016),Action|Crime|Sci-Fi
4470,Ariel (1988),Drama
4471,Arthur 2: On the Rocks (1988),Comedy|Romance
37240,Why We Fight (2005),Documentary
4473,Bat*21 (1988),Drama|War
4474,Beaches (1988),Comedy|Drama|Musical
4476,Big Business (1988),Comedy
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4478,Biloxi Blues (1988),Comedy|Drama
70015,Polytechnique (2009),Crime|Drama
119167,Paradox (2010),Sci-Fi|Thriller
4483,Caddyshack II (1988),Comedy
4484,Camille Claudel (1988),Drama
168326,The Big Sick (2017),Comedy|Romance
4487,Cocktail (1988),Drama|Romance
4488,Colors (1988),Action|Crime|Drama
4489,Coming to America (1988),Comedy|Romance
4492,Critters (1986),Comedy|Sci-Fi
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi
4495,Crossing Delancey (1988),Comedy|Romance
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
102800,Frances Ha (2012),Comedy|Drama
4499,Dirty Rotten Scoundrels (1988),Comedy
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi
184721,First Reformed (2017),Drama|Thriller
4500,Drowning by Numbers (1988),Comedy|Drama
4502,Ernest Saves Christmas (1988),Children|Comedy
4504,Feds (1988),Comedy
4505,For Keeps (1988),Drama|Romance
4506,Frantic (1988),Crime|Mystery|Thriller
4508,Gorillas in the Mist (1988),Drama
168350,100 Streets (2016),Drama
4511,High Spirits (1988),Comedy
102819,Behind the Candelabra (2013),Drama
4516,Johnny Be Good (1988),Comedy
168358,Saturn 3 (1980),Sci-Fi|Thriller
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
4518,The Lair of the White Worm (1988),Comedy|Horror
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary
4520,License to Drive (1988),Comedy
4521,Little Nikita (1988),Drama
4522,Masquerade (1988),Mystery|Romance|Thriller
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4524,Moon Over Parador (1988),Comedy
168366,Beauty and the Beast (2017),Fantasy|Romance
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4531,Red Heat (1988),Action
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4537,Running on Empty (1988),Drama
4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4545,Short Circuit (1986),Comedy|Sci-Fi
102852,With Great Power: The Stan Lee Story (2012),Documentary
4553,They Live (1988),Action|Sci-Fi|Thriller
4557,Tucker: The Man and His Dream (1988),Drama
4558,Twins (1988),Comedy
4562,Without a Clue (1988),Comedy|Mystery
4563,Young Einstein (1988),Comedy
4564,Always (1989),Drama|Fantasy|Romance
4565,American Ninja (1985),Action|Adventure
184791,Fred Armisen: Standup for Drummers (2018),Comedy
86487,Mildred Pierce (2011),Drama
4568,Best of the Best (1989),Action
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4572,Black Rain (1989),Action|Crime|Drama
4573,Blaze (1989),Comedy|Drama
4574,Blind Fury (1989),Action|Thriller
168418,The Boss Baby (2017),Animation|Children|Comedy
4577,Casualties of War (1989),Drama|War
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX
4578,Chances Are (1989),Comedy|Romance
4580,Cyborg (1989),Action|Sci-Fi
4581,Dad (1989),Drama
4583,Disorganized Crime (1989),Action|Comedy
152037,Grease Live (2016),(no genres listed)
4584,Dream a Little Dream (1989),Comedy|Drama|Romance
86504,Voices from the List (2004),Documentary
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy
4593,Family Business (1989),Comedy
4594,Farewell to the King (1989),Action|War
4595,Fat Man and Little Boy (1989),Drama
4597,Gleaming the Cube (1989),Action|Drama|Mystery
102903,Now You See Me (2013),Crime|Mystery|Thriller
4599,Great Balls of Fire! (1989),Drama
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4602,Harlem Nights (1989),Comedy|Crime|Romance
4603,Her Alibi (1989),Comedy|Romance
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy
152063,Gods of Egypt (2016),Adventure|Fantasy
4611,Johnny Handsome (1989),Crime|Drama
152065,Embrace of the Serpent (2016),Adventure|Drama
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama
37380,Doom (2005),Action|Horror|Sci-Fi
4613,K-9 (1989),Action|Comedy|Crime
152071,Race (2016),Drama
4614,Kickboxer (1989),Action
37382,Domino (2005),Crime|Drama|Thriller
4615,Last Exit to Brooklyn (1989),Drama
4616,Lean on Me (1989),Drama
37384,Waiting... (2005),Comedy
4617,Let It Ride (1989),Comedy
37386,Aeon Flux (2005),Action|Sci-Fi
168456,Mercury Plains (2016),Action|Adventure|Drama
4619,Little Monsters (1989),Comedy
4621,Look Who's Talking (1989),Comedy|Romance
152079,London Has Fallen (2016),Action|Crime|Thriller
4622,Loverboy (1989),Comedy
70159,Orphan (2009),Drama|Horror|Mystery|Thriller
4623,Major League (1989),Comedy
152077,10 Cloverfield Lane (2016),Thriller
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4625,Millennium (1989),Drama|Sci-Fi|Thriller
152083,Whiskey Tango Foxtrot (2016),Comedy|War
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy
4628,New York Stories (1989),Comedy|Drama
4629,Next of Kin (1989),Action|Crime|Thriller
86548,Water for Elephants (2011),Drama|Romance
4630,No Holds Barred (1989),Action
152085,Desierto (2016),Drama
152091,The Brothers Grimsby (2016),Comedy
4634,Penn & Teller Get Killed (1989),Adventure|Comedy
4635,Pink Cadillac (1989),Action|Comedy|Drama
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
4640,Brother (2000),Action|Crime|Thriller
4641,Ghost World (2001),Comedy|Drama
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4645,Cure (1997),Crime|Horror|Thriller
4646,Greenfingers (2000),Comedy|Drama
4649,Wet Hot American Summer (2001),Comedy
152105,Dad's Army (1971),Comedy
4654,Road House (1989),Action|Drama
168492,Call Me by Your Name (2017),Drama|Romance
53808,Bring It On: All or Nothing (2006),Comedy
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
4661,Sea of Love (1989),Crime|Drama|Thriller
4663,She's Out of Control (1989),Comedy
4666,Skin Deep (1989),Comedy
4671,Sweetie (1989),Drama
86593,African Cats (2011),Adventure|Documentary
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
4675,Three Fugitives (1989),Action|Comedy
4676,Troop Beverly Hills (1989),Comedy
37444,Frankenstein 90 (1984),Comedy|Horror|Romance
4677,Turner & Hooch (1989),Comedy|Crime
4678,UHF (1989),Comedy
4679,Uncle Buck (1989),Comedy
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller
4686,Weekend at Bernie's II (1993),Adventure|Comedy
4687,Billy Liar (1963),Comedy
4688,Black Robe (1991),Adventure|Drama
4695,Who'll Stop the Rain (1978),Crime|Drama
4697,Basket Case (1982),Comedy|Horror
4699,Original Sin (2001),Drama|Romance|Thriller
4701,Rush Hour 2 (2001),Action|Comedy
4703,Chocolat (1988),Drama
4704,Hatari! (1962),Adventure|Comedy
184931,Death Wish (2018),Action|Crime|Drama|Thriller
135777,Golmaal (2006),Children|Comedy
4708,Marat/Sade (1966),Drama|Musical
4709,Paint Your Wagon (1969),Comedy|Musical|Western
86628,Kill the Irishman (2011),Action|Crime
4711,Theremin: An Electronic Odyssey (1993),Documentary
4713,Altered States (1980),Drama|Sci-Fi
135787,Bruce Lee: A Warrior's Journey (2000),Documentary
4714,Any Which Way You Can (1980),Comedy
4718,American Pie 2 (2001),Comedy
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
152173,Michael Jackson's Thriller (1983),Horror
4721,American Outlaws (2001),Action|Comedy|Western
4722,All Over the Guy (2001),Comedy
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance
4725,Session 9 (2001),Horror|Thriller
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller
4728,Rat Race (2001),Comedy
135803,Five Element Ninjas (1982),Action
4732,Bubble Boy (2001),Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
4736,Summer Catch (2001),Comedy|Drama|Romance
4738,Happy Accidents (2000),Romance|Sci-Fi
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
4740,Maybe Baby (2000),Comedy|Romance
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance
135815,The Magnificent Ruffians (1979),Action|Drama
53894,Sicko (2007),Documentary|Drama
4743,Tortilla Soup (2001),Comedy|Romance
4744,Jeepers Creepers (2001),Horror
4745,O (2001),Drama
4748,3 Ninjas (1992),Action|Children|Comedy
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy
86668,Louis Theroux: Law & Disorder (2008),Documentary
4750,3 Ninjas Knuckle Up (1995),Action|Children
70286,District 9 (2009),Mystery|Sci-Fi|Thriller
70293,Julie & Julia (2009),Comedy|Drama|Romance
4757,Rock Star (2001),Comedy|Drama|Musical
4759,Two Can Play That Game (2001),Comedy|Drama
184987,A Wrinkle in Time (2018),Adventure|Children|Fantasy|Sci-Fi
70301,Obsessed (2009),Crime|Drama|Thriller
4765,L.I.E. (2001),Drama
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
168608,Mudbound (2017),Drama
4771,Hardball (2001),Drama
4772,Dinner Rush (2000),Drama
4773,Haiku Tunnel (2001),Comedy
4774,Big Trouble (2002),Comedy|Crime
168612,Ghost in the Shell (2017),Action|Drama|Sci-Fi
4775,Glitter (2001),Drama|Musical|Romance
4776,Training Day (2001),Crime|Drama|Thriller
37545,Woyzeck (1979),Drama
4780,Liam (2000),Drama
103085,Rapture-Palooza (2013),Comedy|Fantasy
4782,Sidewalks of New York (2001),Comedy|Romance
4787,Little Man Tate (1991),Drama
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
135861,Ted 2 (2015),Comedy
4792,13 Ghosts (1960),Horror
4794,Opera (1987),Crime|Horror|Mystery
168632,Bill Burr: Walk Your Way Out (2017),Comedy
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4798,Indiscreet (1958),Comedy|Romance
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
86721,Idiots and Angels (2008),Animation|Drama|Fantasy
53953,1408 (2007),Drama|Horror|Thriller
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
4802,Operation Petticoat (1959),Action|Comedy|Romance|War
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary
4803,Play Misty for Me (1971),Drama|Thriller
4804,Pocketful of Miracles (1961),Comedy|Drama
53956,Death at a Funeral (2007),Comedy
185031,Alpha (2018),Adventure|Thriller
185029,A Quiet Place (2018),Drama|Horror|Thriller
4809,Silkwood (1983),Drama
4810,I Never Promised You a Rose Garden (1977),Drama
4811,Quadrophenia (1979),Drama|Musical
185033,I Kill Giants (2018),Drama|Fantasy|Thriller
4812,SpaceCamp (1986),Adventure|Sci-Fi
152270,The Wait (2015),Drama
4813,When Worlds Collide (1951),Sci-Fi
135887,Minions (2015),Adventure|Animation|Children|Comedy
4814,Don't Say a Word (2001),Thriller
4815,Hearts in Atlantis (2001),Drama
135885,Absolutely Anything (2015),Comedy|Sci-Fi
4816,Zoolander (2001),Comedy
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
4821,Joy Ride (2001),Adventure|Thriller
4822,Max Keeble's Big Move (2001),Children|Comedy
53974,License to Wed (2007),Comedy|Romance
4823,Serendipity (2001),Comedy|Romance
70361,12 Rounds (2009),Action|Thriller
4830,Brubaker (1980),Crime|Drama
152284,War and Peace (2016),Drama|Romance
4831,Can't Stop the Music (1980),Comedy|Musical
4835,Coal Miner's Daughter (1980),Drama
103141,Monsters University (2013),Adventure|Animation|Comedy
53993,Evan Almighty (2007),Comedy|Fantasy
4844,Bandits (2001),Comedy|Crime|Romance
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
4845,Corky Romano (2001),Comedy|Crime
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
4847,Fat Girl (À ma soeur!) (2001),Drama
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4849,My First Mister (2001),Comedy|Drama
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi
4852,Bones (2001),Horror
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
4855,Dirty Harry (1971),Action|Crime|Thriller
4857,Fiddler on the Roof (1971),Drama|Musical
4860,Making the Grade (1984),Comedy
86781,Incendies (2010),Drama|Mystery|War
4862,Not Without My Daughter (1991),Drama
4863,Female Trouble (1975),Comedy|Crime
4864,Titanica (1992),Documentary|IMAX
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
103171,Schlussmacher (2013),Comedy
4867,Riding in Cars with Boys (2001),Comedy|Drama
135937,The Silence of the Hams (1994),Comedy|Thriller
4871,Focus (2001),Drama
4873,Waking Life (2001),Animation|Drama|Fantasy
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
168712,Fifty Shades Darker (2017),Drama|Romance
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4877,Better Than Sex (2000),Comedy|Romance
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama
4880,Life as a House (2001),Drama
4885,Domestic Disturbance (2001),Thriller
4888,Tape (2001),Drama
4889,Heist (2001),Crime|Drama
4890,Shallow Hal (2001),Comedy|Fantasy|Romance
4893,When a Stranger Calls (1979),Horror|Thriller
86815,Soul Surfer (2011),Action|Drama
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
86817,Something Borrowed (2011),Comedy|Drama|Romance
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller
4899,Black Knight (2001),Adventure|Comedy|Fantasy
4900,Out Cold (2001),Comedy
4901,Spy Game (2001),Action|Crime|Drama|Thriller
4903,In the Bedroom (2001),Drama
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation
185135,Sherlock - A Study in Pink (2010),Crime
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy
4912,Funny Girl (1968),Drama|Musical|Romance
86833,Bridesmaids (2011),Comedy
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
70451,Max Manus (2008),Action|Drama|War
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
103219,Maniac (2012),Horror|Thriller
4916,Midway (1976),Drama|War
103221,Not Suitable for Children (2012),Comedy|Romance
4917,MacArthur (1977),Drama
152372,Southbound (2016),Horror
4919,Subway (1985),Crime|Drama|Romance|Thriller
4921,Little Women (1933),Drama|Romance
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation
4932,Dressed to Kill (1980),Mystery|Thriller
4936,Fame (1980),Drama|Musical
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi
136012,Bloodsport III (1996),Action|Thriller
103249,World War Z (2013),Action|Drama|Horror|IMAX
136018,Black Mass (2015),Crime|Drama
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
136020,Spectre (2015),Action|Adventure|Crime
4951,Lord of the Flies (1990),Adventure|Drama|Thriller
4952,Morons From Outer Space (1985),Comedy|Sci-Fi
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime
4957,Sudden Impact (1983),Crime|Thriller
70492,Winds of the Wasteland (1936),Western
4958,Behind Enemy Lines (2001),Action|Drama|War
37727,Flightplan (2005),Action|Drama|Thriller
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
